id,X01,Y01,X02,Y02,X03,Y03,X04,Y04,X05,Y05,X06,Y06,X07,Y07,X08,Y08,X09,Y09,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15
2AL.png,1220.0,580.0,1362.0,600.0,1422.0,470.0,1584.0,610.0,1538.0,678.0,1370.0,752.0,1196.0,934.0,1444.0,1108.0,1512.0,1088.0,1644.0,1494.0,1842.0,1450.0,1186.0,2290.0,1596.0,2610.0,1770.0,2508.0,2108.0,1682.0
2AR.png,621.0,1275.0,672.0,1395.0,615.0,1506.0,810.0,1593.0,849.0,1521.0,876.0,1326.0,912.0,1116.0,1197.0,1245.0,1215.0,1314.0,1635.0,1257.0,1689.0,1458.0,2130.0,480.0,2616.0,696.0,2616.0,894.0,2013.0,1596.0
2BL.png,489.0,1053.0,534.0,936.0,456.0,843.0,618.0,735.0,669.0,798.0,714.0,963.0,786.0,1158.0,1029.0,990.0,1038.0,930.0,1446.0,900.0,1461.0,702.0,2013.0,1518.0,2469.0,1242.0,2433.0,1026.0,1728.0,507.0
2BR.png,364.0,1950.0,314.0,1814.0,198.0,1776.0,250.0,1590.0,324.0,1622.0,496.0,1718.0,654.0,1846.0,748.0,1556.0,718.0,1496.0,1034.0,1238.0,928.0,1062.0,1863.0,1389.0,2061.0,885.0,1893.0,750.0,1017.0,750.0
2CL.png,1743.0,375.0,1602.0,408.0,1518.0,303.0,1383.0,474.0,1446.0,522.0,1611.0,582.0,1800.0,693.0,1599.0,912.0,1536.0,900.0,1476.0,1371.0,1287.0,1320.0,2031.0,1965.0,1711.0,2439.0,1510.0,2393.0,1056.0,1629.0
2DL.png,738.0,844.0,752.0,970.0,676.0,1048.0,840.0,1186.0,884.0,1124.0,976.0,954.0,1044.0,782.0,1258.0,976.0,1248.0,1038.0,1728.0,1106.0,1728.0,1296.0,2360.0,542.0,2788.0,840.0,2740.0,1022.0,1966.0,1516.0
2EL.png,886.0,1952.0,788.0,1848.0,680.0,1896.0,642.0,1698.0,716.0,1682.0,912.0,1692.0,1120.0,1718.0,1056.0,1448.0,1000.0,1414.0,1192.0,998.0,1020.0,886.0,2012.0,760.0,1982.0,202.0,1798.0,150.0,964.0,578.0
2ER.png,2052.0,760.0,2118.0,882.0,2246.0,878.0,2230.0,1074.0,2146.0,1076.0,1964.0,1016.0,1798.0,924.0,1756.0,1212.0,1812.0,1262.0,1518.0,1614.0,1668.0,1758.0,658.0,1638.0,564.0,2174.0,720.0,2270.0,1630.0,2080.0
2FL.png,698.0,1762.0,796.0,1852.0,782.0,1980.0,974.0,2008.0,988.0,1918.0,968.0,1722.0,918.0,1536.0,1230.0,1554.0,1268.0,1610.0,1692.0,1390.0,1804.0,1564.0,1924.0,516.0,2442.0,544.0,2504.0,744.0,2148.0,1592.0
2FR.png,1974.0,588.0,2074.0,682.0,2196.0,682.0,2206.0,880.0,2116.0,888.0,1930.0,854.0,1722.0,810.0,1736.0,1104.0,1798.0,1146.0,1546.0,1550.0,1722.0,1666.0,652.0,1714.0,652.0,2240.0,850.0,2310.0,1730.0,2006.0
